Year,Month,Page path and screen class,Views
2026,04,/ga/education/third-level-education/applying-to-college/tertiary-education-programme/,3
2026,04,/ga/employment/employment-rights-and-conditions/employment-rights-and-duties/employment-laws-in-ireland/,3
2026,04,/ga/employment/employment-rights-and-conditions/pay-and-employment/pay-slip/,3
2026,04,/ga/employment/unemployment-and-redundancy/employment-support-schemes/basic-income-for-the-arts-bia/,3
2026,04,/ga/employment/unemployment-and-redundancy/social_welfare/social_welfare_payments/unemployed_people/jobseekers_benefit.ga.html,3
2026,04,/ga/environment/environment-and-the-law/judicial-review-in-planning-and-environmental-matters/,3
2026,04,/ga/environment/land/basic-income-support-for-sustainability-scheme-for-farmers/,3
2026,04,/ga/environment/pets-and-wildlife/protection-of-nature-and-biodiversity/,3
2026,04,/ga/government-in-ireland/how-government-works/government-records-and-statistics/census/,3
2026,04,/ga/government-in-ireland/irish-constitution-1/,3
2026,04,/ga/government-in-ireland/irish-constitution-1/constitution-fundamental-rights/,3
2026,04,/ga/health/health-services/health-services-for-older-people/boarding-out-of-older-people/,3
2026,04,/ga/health/health-services/health-services-for-older-people/home-support-service/,3
2026,04,/ga/housing/planning-permission/an-bord-pleanala/,3
2026,04,/ga/housing/renting-a-home/,3
2026,04,/ga/housing/vacant-homes/vacant-homes/,3
2026,04,/ga/justice/civil-law/commissioners-for-oaths/,3
2026,04,/ga/money-and-tax/tax/capital-taxes/capital-acquisitions-tax/search_wagtail/,3
2026,04,/ga/moving-country/,3
2026,04,/ga/moving-country/asylum-seekers-and-refugees/the-asylum-process-in-ireland/coming-to-ireland-from-ukraine/,3
2026,04,/ga/moving-country/moving-abroad/leaving-ireland/,3
2026,04,/ga/moving-country/moving-abroad/leaving-ireland/leaving-ireland-and-your-social-security-entitlements/,3
2026,04,/ga/moving-country/moving-to-ireland/rights-of-residence-in-ireland/types-residence-permission-non-eea-nationals/,3
2026,04,/ga/moving-country/ukrainian-refugees-in-ireland/social-welfare-supports-for-ukrainian-refugees/,3
2026,04,/ga/moving-country/visas-for-ireland/student-visas/,3
2026,04,/ga/my-situation/categorytree/search_wagtail/,3
2026,04,/ga/news/,3
2026,04,/ga/publications/,3
2026,04,/ga/returning-to-ireland/setting-up-a-business/back-for-business-programme/,3
2026,04,/ga/returning-to-ireland/starting-work/recognition-of-professional-qualifications-in-ireland/,3
2026,04,/ga/social-welfare/carers/carers-benefit/,3
2026,04,/ga/social-welfare/supplementary-welfare-schemes/,3
2026,04,/ga/test/aoc-table-test-updated-tinymce-78-deduplication/,3
2026,04,/ga/travel-and-recreation/cycling/overview-cycling/,3
2026,04,/ga/travel-and-recreation/e-scooters-e-bikes-and-e-mopeds/e-scooters/,3
2026,04,/ga/travel-and-recreation/motoring/driver-licensing/,3
2026,04,/ga/travel-and-recreation/motoring/driver-licensing/exchanging-foreign-driving-permit/,3
2026,04,/ga/travel-and-recreation/motoring/driver-licensing/learner-driving-permits-for-cars-and-work-vehicles/,3
2026,04,/ga/travel-and-recreation/sport-and-leisure/fishing-licences-and-permits/,3
2026,04,/ga/travel-and-recreation/travel-abroad/european-health-insurance-card/,3
2026,04,/ga/yipg/living-in-an-accommodation-centre/,3
2026,04,/ka/yipg/international-protection-in-ireland/applying-for-international-protection/how-to-find-the-international-protection-office/,3
2026,04,/ka/yipg/international-protection-in-ireland/applying-for-international-protection/the-steps-of-applying-for-international-protection/,3
2026,04,/ka/yipg/living-in-an-accommodation-centre/,3
2026,04,/pa/yipg/international-protection-in-ireland/applying-for-international-protection/the-steps-of-applying-for-international-protection/,3
2026,04,/ps/yipg/,3
2026,04,/so/yipg/living-in-an-accommodation-centre/,3
2026,04,/social_welfare/social_welfare_payments/older_and_retired_people/state_pension_contributory.html,3
2026,04,/ur/yipg/international-protection-in-ireland/applying-for-international-protection/the-steps-of-applying-for-international-protection/,3
2026,04,/ur/yipg/life-in-ireland/,3
2026,05,/EN/EMPLOYMENT/EQUALITY-IN-WORK/EQUALITY-IN-THE-WORKPLACE/,3
2026,05,/ar/yipg/international-protection-in-ireland/,3
2026,05,/bn/housing/renting-a-home/help-with-renting/cost-rental-tenant-in-situ-scheme/,3
2026,05,/bn/yipg/international-protection-in-ireland/,3
2026,05,/cms/pages/1646/edit/preview/,3
2026,05,/cms/pages/1650/edit/preview/,3
2026,05,/en/about/citizens-information-about/search_wagtail/,3
2026,05,/en/about/complaints/about-a-member-of-citizens-information-board-staff/,3
2026,05,/en/about/complaints/about-cib-under-the-disability-act/,3
2026,05,/en/aboutourstructure/,3
2026,05,/en/birth-family-relationships/after-your-baby-is-born/search_wagtail/,3
2026,05,/en/birth-family-relationships/before-your-baby-is-born/search_wagtail/,3
2026,05,/en/birth-family-relationships/getting-married/civil-marriage-ceremony/search_wagtail/,3
2026,05,/en/birth-family-relationships/getting-married/getting-married-abroad/search_wagtail/,3
2026,05,/en/birth-family-relationships/getting-married/marriages-abroad/,3
2026,05,/en/birth-family-relationships/legal-recognition-of-preferred-gender/search_wagtail/,3
2026,05,/en/birth-family-relationships/older-people/search_wagtail/,3
2026,05,/en/birth-family-relationships/parents-rights-and-responsibilities/rights-of-unmarried-fathers/,3
2026,05,/en/birth-family-relationships/registering-a-birth/registering-birth/,3
2026,05,/en/birth-family-relationships/separation-and-divorce/custody-of-children/,3
2026,05,/en/birth-family-relationships/separation-and-divorce/foreign-divorces/,3
2026,05,/en/birth-family-relationships/separation-and-divorce/legal-separation/,3
2026,05,/en/birth-family-relationships/separation-and-divorce/presumption-of-paternity/search_wagtail/,3
2026,05,/en/birth-family-relationships/services-and-supports-for-children/mental-health-services-children-young-people/search_wagtail/,3
2026,05,/en/categories/education/primary-and-post-primary-education/going-to-primary-school/primary_school_transport_scheme/,3
2026,05,/en/categories/justice/leaving-prison/,3
2026,05,/en/categories/travel-and-recreation/motoring-1/driving-tests/motorcycle_driving_tests_in_ireland/,3
2026,05,/en/consumer/consumer-laws/terms-and-conditions/search_wagtail/,3
2026,05,/en/consumer/how-to-complain/complain-about-financial-services/search_wagtail/,3
2026,05,/en/consumer/shopping/gift-vouchers/search_wagtail/,3
2026,05,/en/consumer/shopping/search_wagtail/,3
2026,05,/en/consumer/shopping/tickets-events/search_wagtail/,3
2026,05,/en/consumer_affairs/consumer_protection/consumer_rights/advertising_standards_authority_for_ireland.html,3
2026,05,/en/consumer_affairs/consumer_protection/consumer_rights/consumer_advertising.html,3
2026,05,/en/consumer_affairs/consumer_protection/consumer_rights/distance_selling.html,3
2026,05,/en/data-hub/citizens-information-services-data/citizens-information-services-ciss-national-statistics-2023/,3
2026,05,/en/death/after-a-death/dealing-with-the-deceaseds-estate/,3
2026,05,/en/death/before-a-death/funeral-costs/,3
2026,05,/en/death/before-a-death/when-someone-dies-without-making-a-will/,3
2026,05,/en/death/bereavement-counselling-and-support/bereavement-counselling-andsupport-services/search_wagtail/,3
2026,05,/en/education/further-education-and-training/adult-literacy/search_wagtail/,3
2026,05,/en/education/further-education-and-training/back-to-education-initiative/search_wagtail/,3
2026,05,/en/education/further-education-and-training/leaving-school/search_wagtail/,3
2026,05,/en/education/pre-school-education-and-childcare/search_wagtail/,3
2026,05,/en/education/primary-and-post-primary-education/educational-supports/search_wagtail/,3
2026,05,/en/education/special-education-needs/post-primary-education-for-students-with-special-needs/search_wagtail/,3
2026,05,/en/education/special-education-needs/the -law-on-special-educational-needs/,3
2026,05,/en/education/special-education/special-needs-assistants/,3
2026,05,/en/education/special-educational-needs-and-disability/,3
2026,05,/en/education/the-irish-education-system/admissions-policies-in-primary-and-secondary-schools/search_wagtail/,3
2026,05,/en/education/the-irish-education-system/constitution-and-education/search_wagtail/,3
2026,05,/en/education/the-irish-education-system/special-needs-assistants/,3
2026,05,/en/education/third-level-education/applying-to-college/application-procedures-and-entry-requirements/search_wagtail/,3
2026,05,/en/education/third-level-education/applying-to-college/applying-for-college-and-the-cao/search_wagtail/,3
2026,05,/en/employment/employment-and-disability/work-and-access-in-work-support-grant/search_wagtail/,3
2026,05,/en/employment/employment-rights-and-conditions/contracts-of-employment/being-asked-to-take-a-cut-in-pay-or-hours/search_wagtail/,3
2026,05,/en/employment/employment-rights-and-conditions/contracts-of-employment/probationary-periods/,3
2026,05,/en/employment/employment-rights-and-conditions/contracts-of-employment/statement-of-terms-of-employment/,3
2026,05,/en/employment/employment-rights-and-conditions/data-protection-at-work/garda-siochana-vetting/,3
2026,05,/en/employment/employment-rights-and-conditions/health-and-safety/accidents-at-work/,3
2026,05,/en/employment/employment-rights-and-conditions/health-and-safety/disciplinary-procedures/,3
2026,05,/en/employment/employment-rights-and-conditions/health-and-safety/search_wagtail/,3
2026,05,/en/employment/employment-rights-and-conditions/hours-of-work/flexible-working-and-work-life-balance/,3
2026,05,/en/employment/employment-rights-and-conditions/industrial-relations-and-trade-unions/trade-unions/search_wagtail/,3
2026,05,/en/employment/employment-rights-and-conditions/leave-and/,3
2026,05,/en/employment/employment-support/employment-support-for-people-with-disabilities/employability-service/,3
2026,05,/en/employment/employment_rights_and_conditions/leave_and_holidays/paternity_leave.en.html,3
2026,05,/en/employment/enforcement-and-redress/enforcing-your-employment-rights/search_wagtail/,3
2026,05,/en/employment/migrant_workers/,3
2026,05,/en/employment/migrant_workers/employment_permits/,3
2026,05,/en/employment/migrant_workers/finding_a_job_when_you_move_to_ireland.html,3
2026,05,/en/employment/retirement/retirement-from-work/active-retirement/search_wagtail/,3
2026,05,/en/employment/retirement/retiring-from-work/search_wagtail/,3
2026,05,/en/employment/starting-work-and-changing-job/training-and-looking-for-work/finding-and-getting-a-job/search_wagtail/,3
2026,05,/en/employment/starting_work_and_changing_job/changing_job/giving_notice.html​,3
2026,05,/en/employment/types-of-employment/domestic-workers-employment-rights/search_wagtail/,3
2026,05,/en/employment/types-of-employment/fixed-term-workers/,3
2026,05,/en/employment/unemployment-and-redundancy/employment-support-schemes/basic-income-arts-pilot/search_wagtail/,3
2026,05,/en/employment/unemployment-and-redundancy/redundancy/worksheet-on-calculating-your-redundancy-payment/search_wagtail/,3
2026,05,/en/environment/land/afforestation-scheme/search_wagtail/,3
2026,05,/en/environment/pollution/air-pollution/search_wagtail/,3
2026,05,/en/environment/waste-and-recycling/composting-domestic-waste/search_wagtail/,3
2026,05,/en/environment/waste-and-recycling/weee/search_wagtail/,3
2026,05,/en/feedback/,3
2026,05,/en/feedback/contact-us/,3
2026,05,/en/freedom-of-information/official-languages-act/,3
2026,05,/en/government-in-ireland/charities/charities-regulatory-authority/search_wagtail/,3
2026,05,/en/government-in-ireland/european-government/european-union/schengen-area/search_wagtail/,3
2026,05,/en/government-in-ireland/houses-of-the-oireachtas/legislation/search_wagtail/,3
2026,05,/en/government-in-ireland/how-government-works/government-records-and-statistics/census/search_wagtail/,3
2026,05,/en/government-in-ireland/human-rights/search_wagtail/,3
2026,05,/en/government-in-ireland/security-and-emergency-services/severe-weather/search_wagtail/,3
2026,05,/en/health/entitlement_to_health_services/drugs_payment_scheme.html,3
2026,05,/en/health/health-overview/search_wagtail/,3
2026,05,/en/health/health-services/blood-and-organ-donation/,3
2026,05,/en/health/health-services/care-in-your-community/speech-and-language-therapy-services/search_wagtail/,3
2026,05,/en/health/health-services/children-s-health/health-services-for-preschool-children/search_wagtail/,3
2026,05,/en/health/health-services/children-s-health/school-health-services/search_wagtail/,3
2026,05,/en/health/health-services/children-s-health/vaccinations-for-children/search_wagtail/,3
2026,05,/en/health/health-services/dental-eye-and-ear-services/dental-services/,3
2026,05,/en/health/health-services/end-of-life-care/palliative-care/search_wagtail/,3
2026,05,/en/health/health-services/health-services-for-older-people/moving-from-home-to-long-term-care/search_wagtail/,3
2026,05,/en/health/health-services/health-services-for-older-people/nursing-home-support-scheme/,3
2026,05,/en/health/health-services/health-services-for-older-people/nursing-homes-support-scheme/,3
2026,05,/en/health/health-services/health-services-for-people-with-disabilities/regulation-residential-care-people-with-disabilities/search_wagtail/,3
2026,05,/en/health/health-services/mental-health-services-and-supports/dementia-services/,3
2026,05,/en/health/health-services/mental-health/admission-to-a-psychiatric-hospital/search_wagtail/,3
2026,05,/en/health/health-services/mental-health/mental-health-act-2001/search_wagtail/,3
2026,05,/en/health/health-services/mental-health/mental-health-professionals/search_wagtail/,3
2026,05,/en/health/health-services/mental-health/mental-health-services/search_wagtail/,3
2026,05,/en/health/health-system/registration-of-health-and-social-care-professionals/search_wagtail/,3
2026,05,/en/health/legal -matters-and-health/assisted- decision-making-act./,3
2026,05,/en/health/legal-matters-and-health/decision-support-arrangements/search_wagtail/,3
2026,05,/en/housing /renting-a-home/help-with-renting/cost-rental -housing/,3
2026,05,/en/housing/building-or-altering-a-home/adapting-a-home-for-an-older-or-disabled-person/search_wagtail/,3
2026,05,/en/housing/housing-grants-and-schemes/housing-supports-for-older-people-and-people-with-disabilities/older-people-housing/search_wagtail/,3
2026,05,/en/housing/housing_options/rent_to_buy.html,3
